uid,strategy,metric,score,metric_logical
f801cfe693b7e8ca9064dc636337cd4e,same_obvious,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
108cdf63a53d973d167fd3ded5150fbc,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
ec0027e8cfce27851981c11f81814724,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
f82a62137c6e61901b13c08bc5685e4d,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
279b17b0e0f009f16e6eb50e44216cab,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
1a47bf83401270b3185722fc037e5165,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
47b1d275c44d4c678ab9b79632f5ace9,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
04a2bc52bdb946815bec4e524b2fe0e4,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
206d16bccf6136b207d8daa2b41b20ec,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
c4b77ae688b9b377f64abd9a8a559be9,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
084a88f1a9f8f4a017541702c36b7b34,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
d06f9b57c92730ad43912813fdfb49fe,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
76037b936bd9acbe650a5e49224bcaec,same_obvious,LLMJudge-qwen3_32b-seed42,0.6,LLMJudge
79d4c6499793b5e5d9064a00c9a637c2,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
b7ff1369e0053126fea26634d72dedc1,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
4b9ab55523a86fc7a1705c3f6093fae2,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
ca1a7d4507f1cf29ce0f5ae6ca34ea7c,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
0f12b013cb3a5ce3deec93de8020e61f,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
bd19d7643d625304350eea57ae358add,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
3a9a4cd2b5878f39a23a247d67986541,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
f801cfe693b7e8ca9064dc636337cd4e,same_obvious,DNAEval-qwen3_32b-seed42,0.8875968992248062,DNAEval
108cdf63a53d973d167fd3ded5150fbc,same_obvious,DNAEval-qwen3_32b-seed42,0.9689922480620156,DNAEval
ec0027e8cfce27851981c11f81814724,same_obvious,DNAEval-qwen3_32b-seed42,0.8139534883720931,DNAEval
f82a62137c6e61901b13c08bc5685e4d,same_obvious,DNAEval-qwen3_32b-seed42,0.8682170542635659,DNAEval
279b17b0e0f009f16e6eb50e44216cab,same_obvious,DNAEval-qwen3_32b-seed42,0.821705426356589,DNAEval
1a47bf83401270b3185722fc037e5165,same_obvious,DNAEval-qwen3_32b-seed42,0.821705426356589,DNAEval
47b1d275c44d4c678ab9b79632f5ace9,same_obvious,DNAEval-qwen3_32b-seed42,0.8449612403100775,DNAEval
04a2bc52bdb946815bec4e524b2fe0e4,same_obvious,DNAEval-qwen3_32b-seed42,0.8449612403100775,DNAEval
