uid,strategy,metric,score,metric_logical
ce8d55ca3791982c86f047cdc8a3a418,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
8efea49e516203f968b41641ef3f12b8,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
0b2b2cb9001ac4a182d934a24ba427e0,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
505f542de6f8c4bb3f46a30ec06684ca,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
86215affc10344b259275703ffc9f19a,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
3054a3712d3fdab017e24c58d79afb26,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
75ba6dc6f24e2cafff75919543cd3efa,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
c4cf2c49370bb6a971d045d6dfebe21a,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
df66cc7932afe4e89577bd654025c532,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
21290b829e96cfbf062e633a5138ac1f,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
aa0dcb69d0f676846f1bc3cc576ac5e6,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
a226cd75f8c3339a6261a50985156dc9,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
b5b444c236ab45234263c585cc011e8c,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
389665f0c600eca76500129c010a5be2,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
df4ae4215fa3fb628eef337ece89a217,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
82edc54570a07226ee90eda45a3553ca,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
1492b4e463432d1d7d858712e6c79812,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
9d1b51febde3b2664cee7f4125c5cf2d,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
ffdd45dd795d4804ae9c6651b63e25a4,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
26c487fcf9ee09797498df54775d91e5,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
d6090b5d8fb0ec630386b0d6f21796bf,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
9ce851589f3754772f0eec4d8d8c59ca,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
37b5d6ab4f988e5e7812ee0b93e75afe,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
cc4e7ec102c99c881e50fcc5b27e759a,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
18b6cc22c4d999aa96389298ee04125c,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
a3ed03409978affc4cbfe0e08eaeae87,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
5398d26c6787a05f7a204a36de500f50,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
4d1fb838df1225a71be7243ef9b5e357,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
094bd6c5a70e255659a07e0f79390493,same_obvious,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
2881dac4923d649ad0dfec243094dc99,same_obvious,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
ce8d55ca3791982c86f047cdc8a3a418,same_obvious,DNAEval-qwen3_32b-seed42,0.5,DNAEval
8efea49e516203f968b41641ef3f12b8,same_obvious,DNAEval-qwen3_32b-seed42,0.37777777777777777,DNAEval
0b2b2cb9001ac4a182d934a24ba427e0,same_obvious,DNAEval-qwen3_32b-seed42,0.9777777777777777,DNAEval
505f542de6f8c4bb3f46a30ec06684ca,same_obvious,DNAEval-qwen3_32b-seed42,1.0,DNAEval
86215affc10344b259275703ffc9f19a,same_obvious,DNAEval-qwen3_32b-seed42,0.0,DNAEval
3054a3712d3fdab017e24c58d79afb26,same_obvious,DNAEval-qwen3_32b-seed42,0.8444444444444446,DNAEval
75ba6dc6f24e2cafff75919543cd3efa,same_obvious,DNAEval-qwen3_32b-seed42,0.1333333333333333,DNAEval
c4cf2c49370bb6a971d045d6dfebe21a,same_obvious,DNAEval-qwen3_32b-seed42,0.6888888888888889,DNAEval
df66cc7932afe4e89577bd654025c532,same_obvious,DNAEval-qwen3_32b-seed42,0.7592111111111111,DNAEval
21290b829e96cfbf062e633a5138ac1f,same_obvious,DNAEval-qwen3_32b-seed42,1.0,DNAEval
aa0dcb69d0f676846f1bc3cc576ac5e6,same_obvious,DNAEval-qwen3_32b-seed42,0.13611111111111107,DNAEval
a226cd75f8c3339a6261a50985156dc9,same_obvious,DNAEval-qwen3_32b-seed42,0.5222222222222223,DNAEval
b5b444c236ab45234263c585cc011e8c,same_obvious,DNAEval-qwen3_32b-seed42,0.6944444444444444,DNAEval
389665f0c600eca76500129c010a5be2,same_obvious,DNAEval-qwen3_32b-seed42,0.6555555555555557,DNAEval
df4ae4215fa3fb628eef337ece89a217,same_obvious,DNAEval-qwen3_32b-seed42,0.11111111111111116,DNAEval
