,example_id,duration_milliseconds,cpu_ram_mb,gpu_ram_mb,disk_usage_change_mb,baseline_cpu_ram_mb,baseline_gpu_ram_mb,total_cpu_ram_mb,total_gpu_ram_mb
0,0,28.722047805786133,0.08984375,0,0.0,585.30859375,0.0,585.3984375,0.0
1,1,38.09332847595215,0.00390625,0,0.0,585.3984375,0.0,585.40234375,0.0
2,2,21.25263214111328,0.0,0,0.0,585.40234375,0.0,585.40234375,0.0
3,3,21.46744728088379,0.0,0,0.0,585.40234375,0.0,585.40234375,0.0
4,4,37.33515739440918,0.01171875,0,0.0,585.40234375,0.0,585.4140625,0.0
5,5,20.870208740234375,0.0,0,0.0,585.4453125,0.0,585.4140625,0.0
6,6,21.689414978027344,0.0,0,0.0,585.4140625,0.0,585.4140625,0.0
7,7,39.74103927612305,0.00390625,0,0.0,585.4140625,0.0,585.41796875,0.0
8,8,26.44515037536621,0.0,0,0.0,585.41796875,0.0,585.41796875,0.0
9,9,27.028560638427734,0.0,0,0.0,585.41796875,0.0,585.41796875,0.0
10,10,30.401945114135742,0.0,0,0.0,585.41796875,0.0,585.41796875,0.0
11,11,25.383949279785156,0.0,0,0.0,585.44921875,0.0,585.41796875,0.0
12,12,29.206275939941406,0.0,0,0.0,585.44921875,0.0,585.41796875,0.0
13,13,30.830860137939453,0.00390625,0,0.0,585.41796875,0.0,585.421875,0.0
14,14,26.86786651611328,0.0,0,0.0,585.421875,0.0,585.421875,0.0
15,15,38.43069076538086,0.0,0,0.0,585.421875,0.0,585.421875,0.0
16,16,38.393497467041016,0.0,0,0.0,585.421875,0.0,585.421875,0.0
17,17,29.016494750976562,0.0,0,0.0,585.421875,0.0,585.421875,0.0
18,18,28.180360794067383,0.0,0,0.0,585.421875,0.0,585.421875,0.0
19,19,21.619319915771484,0.0,0,0.0,585.421875,0.0,585.421875,0.0
20,20,30.626296997070312,0.0,0,0.0,585.453125,0.0,585.421875,0.0
21,21,31.680583953857422,0.0,0,0.0,585.453125,0.0,585.421875,0.0
22,22,39.5503044128418,0.0,0,0.0,585.421875,0.0,585.421875,0.0
23,23,19.71268653869629,0.0,0,0.0,585.421875,0.0,585.421875,0.0
24,24,20.458221435546875,0.0,0,0.0,585.421875,0.0,585.421875,0.0
25,25,36.03315353393555,0.0,0,0.0,585.421875,0.0,585.421875,0.0
26,26,38.46883773803711,0.0,0,0.0,585.421875,0.0,585.421875,0.0
27,27,18.6309814453125,0.0,0,0.0,585.421875,0.0,585.421875,0.0
28,28,22.5675106048584,0.0,0,0.0,585.421875,0.0,585.421875,0.0
29,29,29.073715209960938,0.0,0,0.0,585.421875,0.0,585.421875,0.0
30,30,22.405385971069336,0.0,0,0.0,585.453125,0.0,585.421875,0.0
31,31,39.70646858215332,0.0,0,0.0,585.421875,0.0,585.421875,0.0
32,32,21.119117736816406,0.0,0,0.0,585.421875,0.0,585.421875,0.0
33,33,26.787996292114258,0.0,0,0.0,585.421875,0.0,585.421875,0.0
34,34,33.881187438964844,0.0,0,0.0,585.421875,0.0,585.421875,0.0
35,35,28.629541397094727,0.0,0,0.0,585.421875,0.0,585.421875,0.0
36,36,20.998239517211914,0.0,0,0.0,585.421875,0.0,585.421875,0.0
37,37,28.687000274658203,0.0,0,0.0,585.421875,0.0,585.421875,0.0
38,38,35.657405853271484,0.0,0,0.0,585.421875,0.0,585.421875,0.0
39,39,38.99192810058594,0.0,0,0.0,585.421875,0.0,585.421875,0.0
40,40,20.391464233398438,0.0,0,0.0,585.421875,0.0,585.421875,0.0
41,41,19.909143447875977,0.0,0,0.0,585.453125,0.0,585.421875,0.0
42,42,37.15777397155762,0.0,0,0.0,585.453125,0.0,585.421875,0.0
43,43,39.58702087402344,0.0,0,0.0,585.421875,0.0,585.421875,0.0
44,44,20.590543746948242,0.0,0,0.0,585.421875,0.0,585.421875,0.0
45,45,21.257877349853516,0.0,0,0.0,585.421875,0.0,585.421875,0.0
46,46,22.88651466369629,0.0,0,0.0,585.421875,0.0,585.421875,0.0
47,47,28.44691276550293,0.0,0,0.0,585.421875,0.0,585.421875,0.0
48,48,20.994186401367188,0.0,0,0.0,585.421875,0.0,585.421875,0.0
49,49,35.379886627197266,0.0,0,0.0,585.421875,0.0,585.421875,0.0
