,example_id,duration_milliseconds,cpu_ram_mb,gpu_ram_mb,disk_usage_change_mb,baseline_cpu_ram_mb,baseline_gpu_ram_mb,total_cpu_ram_mb,total_gpu_ram_mb
0,0,0.06628036499023438,0,0,0.0,713.3984375,0,713.3984375,0
1,1,0.03790855407714844,0,0,0.0,713.3984375,0,713.3984375,0
2,2,0.03838539123535156,0,0,0.0,713.3984375,0,713.3984375,0
3,3,0.03528594970703125,0,0,0.0,713.3984375,0,713.3984375,0
4,4,0.07414817810058594,0,0,0.0,713.3984375,0,713.3984375,0
5,5,0.12493133544921875,0,0,0.0,713.3984375,0,713.3984375,0
6,6,0.062465667724609375,0,0,0.0,713.3984375,0,713.3984375,0
7,7,0.1220703125,0,0,0.0,713.3984375,0,713.3984375,0
8,8,0.08320808410644531,0,0,0.0,713.3984375,0,713.3984375,0
9,9,0.06175041198730469,0,0,0.0,713.3984375,0,713.3984375,0
10,10,0.11491775512695312,0,0,0.0,713.3984375,0,713.3984375,0
11,11,0.06270408630371094,0,0,0.0,713.3984375,0,713.3984375,0
12,12,0.07367134094238281,0,0,0.0,713.3984375,0,713.3984375,0
13,13,0.10466575622558594,0,0,0.0,713.3984375,0,713.3984375,0
14,14,0.09608268737792969,0,0,0.0,713.3984375,0,713.3984375,0
15,15,0.06508827209472656,0,0,0.0,713.3984375,0,713.3984375,0
16,16,0.06198883056640625,0,0,0.0,713.3984375,0,713.3984375,0
17,17,0.07009506225585938,0,0,0.0,713.3984375,0,713.3984375,0
18,18,0.0896453857421875,0,0,0.0,713.3984375,0,713.3984375,0
19,19,0.09560585021972656,0,0,0.0,713.3984375,0,713.3984375,0
20,20,0.06556510925292969,0,0,0.0,713.3984375,0,713.3984375,0
21,21,0.06103515625,0,0,0.0,713.3984375,0,713.3984375,0
22,22,0.07796287536621094,0,0,0.0,713.3984375,0,713.3984375,0
23,23,0.06270408630371094,0,0,0.0,713.3984375,0,713.3984375,0
24,24,0.0934600830078125,0,0,0.0,713.3984375,0,713.3984375,0
25,25,0.052928924560546875,0,0,0.0,713.3984375,0,713.3984375,0
26,26,0.10180473327636719,0,0,0.0,713.3984375,0,713.3984375,0
27,27,0.08463859558105469,0,0,0.0,713.3984375,0,713.3984375,0
28,28,0.058650970458984375,0,0,0.0,713.3984375,0,713.3984375,0
29,29,0.04863739013671875,0,0,0.0,713.3984375,0,713.3984375,0
